Article Title,Article URL,Editorial Decision,Claim,Classification,Source,Source URL,Verification Status,Required Correction
How to Tell If a Link Is a Phishing Scam Before You Click It,(not live) /how-to-tell-if-a-link-is-a-phishing-scam-before-you-click-it,IMPROVE,"Given how much everyday payment in India runs through UPI QR codes, QR code phishing (""quishing"") is its own growing problem in India.",UNSUPPORTED,,,N/A,"The underlying mechanism (malicious QR codes redirecting UPI payment requests) is real and has been reported, but 'growing problem' is asserted without any statistic or source. Cite a specific advisory (e.g., an RBI, NPCI, or CERT-In notice on QR-code fraud) or soften the claim to avoid implying a measured trend."
How to Tell If a Link Is a Phishing Scam Before You Click It,(not live) /how-to-tell-if-a-link-is-a-phishing-scam-before-you-click-it,IMPROVE,"Having two-factor authentication enabled on email, banking, and other important accounts means a stolen password alone usually isn't enough for an attacker to get in.",VERIFIABLE,General security best-practice guidance on multi-factor authentication,,Confirmed,"Standard, well-established security guidance; no specific citation needed beyond general MFA principles."
How to Tell If a Link Is a Phishing Scam Before You Click It,(not live) /how-to-tell-if-a-link-is-a-phishing-scam-before-you-click-it,IMPROVE,"A more advanced typosquatting variant uses characters from other alphabets that render identically to Latin letters (homoglyph attacks), though this is rarer in everyday scams.",VERIFIABLE,General security literature on IDN homograph/homoglyph phishing attacks,,Confirmed,Accurate description of a recognized phishing technique (IDN homograph attacks); no correction needed.
How to Check What Personal Data Google Has on You (And Delete It),(not live) /how-to-check-what-personal-data-google-has-on-you-and-delete-it,IMPROVE,"Go to myactivity.google.com while signed in to see a chronological log of searches, YouTube videos watched, Google Maps navigation, and voice assistant interactions.",VERIFIABLE,Google Account Help - Manage your Google data with My Activity,https://support.google.com/accounts/answer/9784401,Confirmed,Accurate description of My Activity's function and scope.
How to Check What Personal Data Google Has on You (And Delete It),(not live) /how-to-check-what-personal-data-google-has-on-you-and-delete-it,IMPROVE,"You can set up auto-delete so activity older than 3, 18, or 36 months is removed automatically going forward.",VERIFIABLE,Google Account Help - My Activity auto-delete settings,https://support.google.com/accounts/answer/9784401,Confirmed,"Matches the current official auto-delete options (3, 18, or 36 months) exactly."
How to Check What Personal Data Google Has on You (And Delete It),(not live) /how-to-check-what-personal-data-google-has-on-you-and-delete-it,IMPROVE,"Timeline data is now stored on your device by default rather than Google's servers, a change rolled out through 2024, managed from Google Maps under Settings > Personal content > Location History (Timeline).",VERIFIABLE,Google Account Help - Manage your Timeline data,https://support.google.com/accounts/answer/14200149,Confirmed,Accurate. The on-device-by-default Timeline change was announced in December 2023 and completed rollout through 2024; the menu path is consistent with the current Google Maps settings structure.
How to Check What Personal Data Google Has on You (And Delete It),(not live) /how-to-check-what-personal-data-google-has-on-you-and-delete-it,IMPROVE,Visit myadcenter.google.com to see the categories Google has inferred about you and to switch off personalized ads entirely or remove specific categories.,VERIFIABLE,Google My Ad Center product documentation,,Confirmed,Accurate description of My Ad Center's function; no correction needed.
How to Check What Personal Data Google Has on You (And Delete It),(not live) /how-to-check-what-personal-data-google-has-on-you-and-delete-it,IMPROVE,takeout.google.com lets you export a full or partial copy of your data across every Google product you use as a downloadable archive.,VERIFIABLE,Google Account Help - Download your Google data (Takeout),https://support.google.com/accounts/answer/3024190,Confirmed,Accurate; matches official Takeout functionality and workflow.
How to Check What Personal Data Google Has on You (And Delete It),(not live) /how-to-check-what-personal-data-google-has-on-you-and-delete-it,IMPROVE,"Check Security > Third-party apps with account access inside your Google Account settings, and revoke anything unfamiliar or no longer used.",VERIFIABLE,Google Account Help / general reporting on managing third-party access,,Partially Confirmed,"The feature exists, but the current official label in the Google Account UI is 'Security > Third-party apps & services' (with a 'See all connections' link), not 'Third-party apps with account access.' Update the menu wording to match the current Google Account interface."
How to Check What Personal Data Google Has on You (And Delete It),(not live) /how-to-check-what-personal-data-google-has-on-you-and-delete-it,IMPROVE,"Deleting your Google Account itself is permanent and takes everything with it, including a Gmail address you may have used to sign into other services.",VERIFIABLE,Google Account deletion warnings (general Google Account Help guidance),,Confirmed,Accurate and consistent with Google's own account-deletion warnings about permanence and downstream effects.
"What a VPN Actually Protects You From, and What It Does Not",(not live) /what-a-vpn-actually-protects-you-from-and-what-it-does-not,IMPROVE,"India's CERT-In rules (in effect since 2022) require VPN providers offering service in India to maintain certain customer logs (name, validated address, usage period, IP addresses assigned) for a defined retention period.",VERIFIABLE,"CERT-In Directions under Section 70B of the IT Act, 2000 (No. 20(3)/2022-CERT-In, dated 28 April 2022), clause (v)",https://www.cert-in.org.in/PDF/CERT-In_Directions_70B_28.04.2022.pdf,Confirmed,"Exact match to the directive's clause (v): validated names of subscribers, period of hire/dates, IPs allotted, validated address and contact numbers, retained for 5 years or longer as mandated by law. The article could add the specific 5-year figure for extra precision instead of only 'a defined retention period.'"
"What a VPN Actually Protects You From, and What It Does Not",(not live) /what-a-vpn-actually-protects-you-from-and-what-it-does-not,IMPROVE,"Many major consumer VPN providers responded to the CERT-In rules by removing their physical servers from India rather than complying, meaning your ""India"" server location may not exist and traffic may be routed abroad.",VERIFIABLE,"TechRadar / Inc42 / TechCrunch reporting on ExpressVPN, NordVPN, Surfshark, and Proton VPN removing physical Indian servers in 2022",https://www.techradar.com/news/nordvpn-set-to-leave-india-citing-fears-over-freedom-of-speech,Confirmed,"Accurate. ExpressVPN, Surfshark, NordVPN, Proton VPN and others pulled physical servers from India around the CERT-In directive's June 2022 effective date and now offer 'India' locations via virtual servers hosted abroad."
"What a VPN Actually Protects You From, and What It Does Not",(not live) /what-a-vpn-actually-protects-you-from-and-what-it-does-not,IMPROVE,"A VPN does not stop malware, and it does not protect you from phishing - a fake bank login page is exactly as convincing over a VPN as without one.",VERIFIABLE,ExpressVPN / NordVPN official explainers on VPN limitations,https://www.expressvpn.com/blog/does-vpn-protect-you-from-hackers/,Confirmed,Accurate; consistent with VPN providers' own official statements about the limits of encryption-only protection against malware and phishing.
"What a VPN Actually Protects You From, and What It Does Not",(not live) /what-a-vpn-actually-protects-you-from-and-what-it-does-not,IMPROVE,A VPN app creates an encrypted connection to a VPN server and routes all traffic through it; websites you visit see the VPN server's IP address and location instead of yours.,VERIFIABLE,General VPN technical mechanism (standard tunneling/encryption description),,Confirmed,"Correct, standard description of how VPN tunneling and IP masking works; no correction needed."
"What a VPN Actually Protects You From, and What It Does Not",(not live) /what-a-vpn-actually-protects-you-from-and-what-it-does-not,IMPROVE,"A ""no-logs"" claim is only as good as the company's honesty and jurisdiction, and isn't independently verifiable by an ordinary user - even audited ones rely on trusting the audit's scope.",OPINION,,,N/A,"Reasonable, widely-shared security-community viewpoint, but an interpretive judgment rather than a directly checkable fact."
"What a VPN Actually Protects You From, and What It Does Not",(not live) /what-a-vpn-actually-protects-you-from-and-what-it-does-not,IMPROVE,"Running servers costs money, so a free VPN's business model is very often selling aggregated or even individual traffic data to advertisers.",UNSUPPORTED,,,Could Not Verify,"This is a widely repeated claim in security journalism (past academic studies of free Android VPN apps found many contained trackers or shared data), but as written it is an unsourced generalization ('very often'). Cite a concrete study (e.g., peer-reviewed research on free VPN app data practices) rather than asserting it as self-evident fact."
"What a VPN Actually Protects You From, and What It Does Not",(not live) /what-a-vpn-actually-protects-you-from-and-what-it-does-not,IMPROVE,"Some VPN apps offer split tunneling, letting you choose which apps route through the VPN and which use your normal connection directly.",VERIFIABLE,Standard VPN feature documentation (general),,Confirmed,"Accurately described, standard VPN feature; no correction needed."
Why You Should Not Reuse Passwords: What Happens When One Site Gets Breached,(not live) /why-you-should-not-reuse-passwords-what-happens-when-one-site-gets-breached,IMPROVE,"Well-run sites store passwords as salted hashes, not plain text; poorly-run sites sometimes store weaker hashes or plain text outright.",VERIFIABLE,OWASP Password Storage Cheat Sheet,https://cheatsheetseries.owasp.org/cheatsheets/Password_Storage_Cheat_Sheet.html,Confirmed,"None — matches OWASP guidance that unique per-user salting plus a slow hash (bcrypt/Argon2id/PBKDF2) is best practice, and real-world breaches (e.g., LinkedIn 2012 unsalted SHA-1) confirm poor implementations exist."
Why You Should Not Reuse Passwords: What Happens When One Site Gets Breached,(not live) /why-you-should-not-reuse-passwords-what-happens-when-one-site-gets-breached,IMPROVE,Attackers run automated tools that attempt the same email-password pair across hundreds of other sites at scale using botnets; this is called credential stuffing.,VERIFIABLE,OWASP Automated Threats — Credential Stuffing (OAT-008),https://owasp.org/www-community/attacks/Credential_stuffing,Confirmed,"None — matches OWASP's definition of credential stuffing as automated, botnet-driven injection of breached credential pairs against many sites."
Why You Should Not Reuse Passwords: What Happens When One Site Gets Breached,(not live) /why-you-should-not-reuse-passwords-what-happens-when-one-site-gets-breached,IMPROVE,"Haveibeenpwned.com lets you check an email address against known breach datasets for free, and shows which specific breaches it appeared in.",VERIFIABLE,Have I Been Pwned (haveibeenpwned.com),https://haveibeenpwned.com/,Confirmed,None — the free email-breach lookup and per-breach listing are accurate and match the live service.
Why You Should Not Reuse Passwords: What Happens When One Site Gets Breached,(not live) /why-you-should-not-reuse-passwords-what-happens-when-one-site-gets-breached,IMPROVE,Several password managers and browsers (including Chrome's Password Checkup) run a breach/reuse check automatically against your saved passwords and flag reused or breached ones.,VERIFIABLE,Google Chrome Help — How Chrome protects your passwords,https://support.google.com/chrome/answer/10311524,Confirmed,"None — Chrome's Password Checkup (on by default) checks saved passwords against known breach data and separately flags reused and weak passwords, matching the article's description."
Why You Should Not Reuse Passwords: What Happens When One Site Gets Breached,(not live) /why-you-should-not-reuse-passwords-what-happens-when-one-site-gets-breached,IMPROVE,"The article discusses breach mechanics and haveibeenpwned generally but never cites a single actual current breach statistic (e.g., number of breaches/accounts indexed by HIBP, or a named recent breach).",UNSUPPORTED,,,N/A,"Add one concrete, sourced statistic — e.g., the current count of breaches and pwned accounts shown on haveibeenpwned.com's homepage, or a named recent large breach — as the editorial reason for this article explicitly flags this gap."
Why You Should Not Reuse Passwords: What Happens When One Site Gets Breached,(not live) /why-you-should-not-reuse-passwords-what-happens-when-one-site-gets-breached,IMPROVE,A well-reviewed password manager with a strong master password and its own 2FA is a smaller attack surface than dozens of reused passwords sitting exposed across old breached sites.,OPINION,,,N/A,"Framed as a comparative risk judgment, not a checkable statistic; no correction needed, but could be strengthened with a cited security-industry recommendation."
Why You Should Not Reuse Passwords: What Happens When One Site Gets Breached,(not live) /why-you-should-not-reuse-passwords-what-happens-when-one-site-gets-breached,IMPROVE,Deleting unused accounts outright removes them from the pool of accounts that could eventually leak and connect back to your email.,OPINION,,,N/A,Reasonable practical advice but not an independently checkable factual claim; no correction needed.
How to Set Up a Password Manager in 15 Minutes,(not live) /how-to-set-up-a-password-manager-in-15-minutes,IMPROVE,Bitwarden's free tier is usable and has no meaningful feature gate.,VERIFIABLE,Bitwarden — Personal pricing page,https://bitwarden.com/products/personal/,Confirmed,"None — the free plan covers unlimited passwords on unlimited devices, sync across browser/desktop/mobile/web, passkeys, generator, and breach reports with no artificial cap, matching the article's claim."
How to Set Up a Password Manager in 15 Minutes,(not live) /how-to-set-up-a-password-manager-in-15-minutes,IMPROVE,Make the master password a random-feeling but memorable phrase of 4 to 5 unrelated words rather than a short complex string.,VERIFIABLE,NIST SP 800-63B guidance / Diceware passphrase entropy analysis,https://pages.nist.gov/800-63-3/sp800-63b.html,Partially Confirmed,"Passphrases beat short complex strings, which is correct, but 4-5 random words is on the low end specifically for a master password protecting an entire vault; security guidance (Diceware/EFF-style wordlists) commonly recommends 6 words (~78 bits) as the floor for a master password, since 4 words can fall below 64 bits of entropy. Recommend bumping the guidance to 5-6 words minimum for this specific password."
How to Set Up a Password Manager in 15 Minutes,(not live) /how-to-set-up-a-password-manager-in-15-minutes,IMPROVE,"Reputable password managers use zero-knowledge encryption: the vault is encrypted/decrypted locally with the master password, so even if the company's servers were breached, an attacker would get only encrypted data, and the company itself never has access to the master password.",VERIFIABLE,Bitwarden — Inside zero-knowledge encryption,https://bitwarden.com/blog/end-to-end-encryption-and-zero-knowledge/,Partially Confirmed,"The core zero-knowledge claim (master password never leaves the device, provider stores only ciphertext) is accurate for reputable managers like Bitwarden and 1Password. However, independent research (e.g., an ETH Zurich analysis) found server-side attack vectors in Bitwarden, LastPass and Dashlane that could, in some scenarios, let a malicious/compromised server undermine guarantees. Soften the absolute framing slightly to note zero-knowledge reduces but does not eliminate all server-side risk."
How to Set Up a Password Manager in 15 Minutes,(not live) /how-to-set-up-a-password-manager-in-15-minutes,IMPROVE,"A growing number of sites now support passkeys, and most major password managers already store and sync these alongside traditional passwords.",VERIFIABLE,Bitwarden — Personal pricing page (passkeys listed as a free-tier feature),https://bitwarden.com/products/personal/,Confirmed,"None — passkey storage/sync is confirmed as a standard feature in Bitwarden's free tier and is broadly available in other major managers (1Password, Google Password Manager, Apple Keychain)."
How to Set Up a Password Manager in 15 Minutes,(not live) /how-to-set-up-a-password-manager-in-15-minutes,IMPROVE,"A small number of sites, particularly some Indian banking and government portals, disable autofill or paste functionality on their login fields for security reasons.",VERIFIABLE,"Multiple reports on Indian bank netbanking portals blocking password paste (e.g., IBTimes India, Troy Hunt's ""Cobra Effect"" writeup)",https://www.troyhunt.com/the-cobra-effect-that-is-disabling/,Confirmed,"None — this is a well-documented, longstanding practice among several Indian bank netbanking portals (blocking copy/paste on login fields), though it is increasingly criticized by security researchers as counterproductive."
How to Set Up a Password Manager in 15 Minutes,(not live) /how-to-set-up-a-password-manager-in-15-minutes,IMPROVE,Most password managers offer a family or team plan with secure sharing features that let you share a login without revealing the plaintext password to the other person.,VERIFIABLE,Bitwarden — Personal pricing page (Families plan),https://bitwarden.com/products/personal/,Confirmed,"None — Families/Teams plans with encrypted item sharing are standard across major password managers (Bitwarden, 1Password, Dashlane)."
How to Set Up a Password Manager in 15 Minutes,(not live) /how-to-set-up-a-password-manager-in-15-minutes,IMPROVE,"The fifteen-minute setup fits inside that window for the overwhelming majority of people, and once done it becomes essentially a one-time cost that runs itself passively.",OPINION,,,N/A,"Time estimate is a subjective/typical-case claim, not independently verifiable; no correction needed, though the article itself concedes this varies with password history size."
How UPI Fraud Actually Happens: The Five Warning Signs,(not live) /how-upi-fraud-actually-happens-the-five-warning-signs,IMPROVE,"UPI has two request types: a Pay request (you send money) and a Collect request (someone else asks you to authorize sending them money, requiring your PIN to approve); most of the article's scam scenarios (fake refund, QR-code 'receive payment' trick) rely on victims approving a Collect request.",OUTDATED,"NPCI circular (July 29, 2025) and subsequent reporting on discontinuation of P2P UPI Collect requests",https://www.sakshipost.com/news/technology/upi-update-why-npci-pulling-plug-person-person-payment-requests-440619,Outdated,"NPCI discontinued person-to-person (P2P) UPI Collect Requests effective October 1, 2025, specifically to curb collect-request fraud; merchant collect requests are unaffected. The article (targeting an August 2026 publish date) needs updating: the general Pay-vs-Collect / 'PIN never needed to receive money' principle still holds, but scenarios framed as an individual (a fake refund sender, an OLX buyer) sending a P2P Collect request are no longer how the scam can be executed on current UPI rails — the scam vector has likely shifted to merchant-disguised or QR-triggered Collect requests, which the article should clarify."
How UPI Fraud Actually Happens: The Five Warning Signs,(not live) /how-upi-fraud-actually-happens-the-five-warning-signs,IMPROVE,"A common OLX-style scam has a 'buyer' ask a seller to scan a QR code and enter their PIN to 'receive' payment, which actually sends money out via a Collect request.",OUTDATED,"NPCI circular on P2P Collect Request discontinuation, October 1, 2025",https://www.sakshipost.com/news/technology/upi-update-why-npci-pulling-plug-person-person-payment-requests-440619,Outdated,"This specific QR-triggered P2P Collect scam mechanism was disrupted by NPCI's October 2025 discontinuation of person-to-person Collect Requests. The underlying warning (scanning a QR/entering a PIN is always a payment, never a receipt) remains valid and should be kept, but the mechanism description needs a note that NPCI has since restricted this exact P2P pathway."
How UPI Fraud Actually Happens: The Five Warning Signs,(not live) /how-upi-fraud-actually-happens-the-five-warning-signs,IMPROVE,"No bank, UPI app, or NPCI representative will ever ask for your PIN, OTP, CVV, or app password over a phone call, SMS, or chat, for any reason.",VERIFIABLE,"RBI/bank consumer-fraud advisories (widely republished, e.g., via RBI cybersecurity awareness communications and bank customer-alert pages)",https://www.rbi.org.in,Confirmed,"None — this is standard, consistently repeated official guidance from RBI and Indian banks: PIN/OTP/CVV are never requested by legitimate bank or NPCI staff over call, SMS, or chat."
How UPI Fraud Actually Happens: The Five Warning Signs,(not live) /how-upi-fraud-actually-happens-the-five-warning-signs,IMPROVE,"Fake customer care numbers walk victims through installing AnyDesk or TeamViewer, giving scammers screen access or control; no genuine bank/UPI support process requires installing a remote-access app.",VERIFIABLE,"RBI warning on AnyDesk-based fraud (reported by The Week, Zeebiz, CIO.inc)",https://www.theweek.in/news/sci-tech/2022/02/17/fraudsters-use-screen-sharing-app-for-online-fraud-.html,Confirmed,"None — RBI issued an explicit alert to banks and customers about AnyDesk (and similar apps like TeamViewer, QuickSupport) being used by fraudsters posing as bank staff to gain remote device access; the mechanism described matches reporting closely."
How UPI Fraud Actually Happens: The Five Warning Signs,(not live) /how-upi-fraud-actually-happens-the-five-warning-signs,IMPROVE,"Report fraud on the National Cyber Crime Reporting Portal (cybercrime.gov.in) or call 1930 within a few hours, as speed materially affects recovery chances.",VERIFIABLE,"National Cyber Crime Reporting Portal / 1930 helpline (I4C, Ministry of Home Affairs)",https://cybercrime.gov.in/,Confirmed,"None — 1930 is the correct, current 24/7 national cyber-fraud helpline (it replaced the earlier 155260 number), developed with RBI and banks, and cybercrime.gov.in is the correct portal; speed of reporting genuinely affects the 'golden hour' fund-freezing window."
How UPI Fraud Actually Happens: The Five Warning Signs,(not live) /how-upi-fraud-actually-happens-the-five-warning-signs,IMPROVE,"A live voice call creates more social pressure and urgency than a text message, which is why voice scams feel more convincing.",OPINION,,,N/A,"General psychological observation, not a specific checkable statistic; no correction needed."
How to Recognize a Fake Loan App Before It Drains Your Bank Account,(not live) /how-to-recognize-a-fake-loan-app-before-it-drains-your-bank-account,IMPROVE,India's instant-loan-app fraud problem got bad enough that the RBI issued specific digital lending guidance for it.,VERIFIABLE,"RBI Guidelines on Digital Lending, 2022 (and subsequent 2025 Digital Lending Directions)",https://amlegals.com/rbis-digital-lending-guidelines-an-overview/,Confirmed,"None — RBI issued the Digital Lending Guidelines on August 10, 2022 (effective for new customers from September 2, 2022, existing loans by November 30, 2022), specifically in response to predatory app-based lending; consolidated into RBI's 2025 Digital Lending Directions."
How to Recognize a Fake Loan App Before It Drains Your Bank Account,(not live) /how-to-recognize-a-fake-loan-app-before-it-drains-your-bank-account,IMPROVE,The RBI maintains a public list of registered NBFCs on its website (rbi.org.in) that can be searched by the exact lending entity's name to verify a loan app.,VERIFIABLE,RBI website / RBI Digital Lending Apps (DLA) directory guidance,https://rbi.org.in,Partially Confirmed,"RBI does not publish a single list titled 'RBI Approved Loan Apps.' What it maintains is (a) a searchable register of licensed NBFCs/banks, and (b) a separately operationalised Digital Lending Apps (DLA) directory listing apps used by regulated entities. The article's instruction to 'search the RBI's NBFC list' is directionally correct but should be corrected to clarify readers must search for the registered lending entity/NBFC name (as disclosed in the app), not the app's own brand name, since RBI's list is entity-based, not app-name-based."
How to Recognize a Fake Loan App Before It Drains Your Bank Account,(not live) /how-to-recognize-a-fake-loan-app-before-it-drains-your-bank-account,IMPROVE,RBI's digital lending guidelines require every regulated lender to have a named grievance redressal officer whose contact details are disclosed within the app.,VERIFIABLE,RBI NBFC grievance redressal requirements / RBI Integrated Ombudsman Scheme (RB-IOS) digital lending provisions,https://enterslice.com/learning/rbi-internal-ombudsman-guidelines-nbfcs-banks/,Confirmed,"None — RBI requires every regulated entity (and its lending service provider) engaged in digital lending to designate a Grievance Redressal Officer/Nodal Officer with published contact details, and this is a mandatory 'Day 0' escalation step before a complaint can go to the RBI Ombudsman."
How to Recognize a Fake Loan App Before It Drains Your Bank Account,(not live) /how-to-recognize-a-fake-loan-app-before-it-drains-your-bank-account,IMPROVE,"Digital lending guidelines require regulated lenders to offer a cooling-off or look-up period, typically a few days, during which a borrower can exit by repaying only principal and proportionate interest, without penalty.",VERIFIABLE,"RBI Guidelines on Digital Lending, 2022",https://kinaracapital.com/rbi-protects-borrowers-in-the-latest-guidelines-on-digital-lending/,Confirmed,"None, though could be more precise: RBI mandates a minimum 3-day cooling-off period for loans with tenor of 7 days or more, and a minimum 1-day period for loans with tenor under 7 days, during which the borrower can exit by paying only principal plus proportionate APR."
How to Recognize a Fake Loan App Before It Drains Your Bank Account,(not live) /how-to-recognize-a-fake-loan-app-before-it-drains-your-bank-account,IMPROVE,"Report harassment to the National Cyber Crime Reporting Portal (cybercrime.gov.in) or call 1930, and separately file a complaint with the RBI if the lender claims to be a registered NBFC, since RBI has a formal grievance process for regulated entities.",VERIFIABLE,National Cyber Crime Reporting Portal (1930 helpline) and RBI Integrated Ombudsman Scheme,https://cybercrime.gov.in/,Confirmed,"None — 1930/cybercrime.gov.in are correct, and RBI's Integrated Ombudsman Scheme is the correct formal channel, but note it requires exhausting the lender's own internal Grievance Redressal Officer first (30-day window) before escalating to the RBI Ombudsman — the article could make this sequencing clearer."
How to Recognize a Fake Loan App Before It Drains Your Bank Account,(not live) /how-to-recognize-a-fake-loan-app-before-it-drains-your-bank-account,IMPROVE,"A fraudulent loan taken through one of these apps can still get reported to credit bureaus in some cases if the lender has even informal bureau reporting arrangements, and unresolved default status can damage your credit score.",POTENTIALLY MISLEADING,,,Could Not Verify,"Could not find an authoritative source confirming unregistered/fraudulent (non-RBI-regulated) loan apps have working credit bureau reporting arrangements — bureaus like CIBIL/Experian/CRIF/Equifax generally only accept data feeds from RBI-regulated 'Credit Institution' members, which unregistered fraudulent apps by definition are not. The claim risks misleading readers into overestimating a fake app's ability to formally damage their credit file; soften to note this is uncommon/disputed rather than presenting it as a confirmed 'can still happen' risk, or remove unless a specific documented case is cited."
How to Recognize a Fake Loan App Before It Drains Your Bank Account,(not live) /how-to-recognize-a-fake-loan-app-before-it-drains-your-bank-account,IMPROVE,A regulated lender's onboarding uses Aadhaar-based e-KYC through UIDAI's own system rather than a generic upload field.,VERIFIABLE,UIDAI e-KYC framework used by RBI-regulated lenders,https://uidai.gov.in,Confirmed,None — Aadhaar-based e-KYC via UIDAI's authentication system is the standard onboarding flow for RBI-regulated digital lenders and NBFCs.
Power Bank Buying Guide: What the mAh Number Does Not Tell You,(not live) /power-bank-buying-guide-what-the-mah-number-does-not-tell-you,IMPROVE,A power bank typically delivers somewhere around 60 to 75 percent of its rated mAh as actual usable charge through the USB port.,VERIFIABLE,Power bank efficiency analyses (Anker/eufy support documentation; independent power bank testing writeups),https://support.anker.com/s/article/Why-is-the-Rated-Capacity-of-Power-Banks-Lower-Than-Expected,Partially Confirmed,"Most sources cite typical realistic usable output closer to 60-70% of rated capacity after 3.7V-to-5V boost conversion and PMIC losses (some low-quality units as low as 65% or worse); the article's upper bound of 75% is achievable with a high-efficiency boost converter (~85-92% efficient) but is on the optimistic edge rather than the typical case. Consider tightening the stated range to roughly 60-70% as the norm, noting 75%+ is possible only with premium components."
Power Bank Buying Guide: What the mAh Number Does Not Tell You,(not live) /power-bank-buying-guide-what-the-mah-number-does-not-tell-you,IMPROVE,"A BIS certification mark has been mandatory for power banks sold in India for several years now, since regulations tightened.",VERIFIABLE,"BIS Compulsory Registration Scheme for power banks, IS 13252 (Part 1):2010",https://www.elitasrcs.com/blog/is-bis-certification-mandatory-for-power-banks-in-india,Confirmed,"None — BIS registration for power banks became mandatory effective May 13, 2015 under the Compulsory Registration Scheme, confirming the article's 'mandatory for several years' framing (over a decade as of 2026); note a transition to the newer IS/IEC 62368-1:2023 standard runs until November 1, 2028."
Power Bank Buying Guide: What the mAh Number Does Not Tell You,(not live) /power-bank-buying-guide-what-the-mah-number-does-not-tell-you,IMPROVE,"DGCA/BCAS rules allow power banks only in cabin baggage, never checked baggage, and cap them at 100 watt-hours (roughly 27000mAh at nominal voltage) without special airline permission.",VERIFIABLE,DGCA Civil Aviation Requirements on carriage of lithium batteries/power banks,https://www.happyfares.in/blog/power-bank-rules-indian-flights-2026/,Confirmed,"None — power banks/spare lithium batteries must be in cabin baggage only; up to 100Wh is allowed without airline approval, 100-160Wh requires prior airline approval, and above 160Wh is prohibited entirely, matching the article's figures. The mAh-to-Wh math (100Wh ÷ 3.7V × 1000 ≈ 27,027mAh) checks out correctly."
Power Bank Buying Guide: What the mAh Number Does Not Tell You,(not live) /power-bank-buying-guide-what-the-mah-number-does-not-tell-you,IMPROVE,"The cells inside a power bank run at roughly 3.7 volts, and you can estimate Wh by multiplying mAh by 3.7 and dividing by 1000.",VERIFIABLE,Standard lithium-ion cell nominal voltage specification (Wh = mAh × V ÷ 1000),https://voltcalcs.com/battery/portable-power-bank-runtime-calculator,Confirmed,"None — 3.7V is the standard nominal voltage for lithium-ion/lithium-polymer cells used in power banks, and the Wh = (mAh × V) ÷ 1000 formula is the correct standard conversion used by airlines and manufacturers."
Power Bank Buying Guide: What the mAh Number Does Not Tell You,(not live) /power-bank-buying-guide-what-the-mah-number-does-not-tell-you,IMPROVE,A power bank with two or three output ports does not give each port its full rated wattage simultaneously; total output is shared across ports.,VERIFIABLE,General power bank/USB power-delivery specification behavior (shared internal power budget across multi-port designs),,Could Not Verify,"This is standard, widely-understood electrical behavior for multi-port power banks (shared internal power budget) but no single authoritative primary source was found beyond general manufacturer spec-sheet documentation; treat as an industry-standard technical fact rather than one needing a specific citation."
How to Tell If a Deal Price Online Is Actually a Discount,(not live) /how-to-tell-if-a-deal-price-online-is-actually-a-discount,IMPROVE,"Browser extensions and price-tracking tools that log a product's price over weeks or months exist, and several of them work on Amazon India and Flipkart listings.",VERIFIABLE,BuyHatke Price History / PriceHistory.app / other India-focused price trackers,https://buyhatke.com/,Confirmed,"None — multiple functioning tools (BuyHatke, Price History, ProductHistory, PriceBefore) specifically track Amazon India and Flipkart price history and offer alerts, confirming the claim."
How to Tell If a Deal Price Online Is Actually a Discount,(not live) /how-to-tell-if-a-deal-price-online-is-actually-a-discount,IMPROVE,"Countdown timers that reset after refreshing, or 'only 2 left' labels that persist across days, are a common tactic and should not influence a purchase decision.",VERIFIABLE,"India's Guidelines for Prevention and Regulation of Dark Patterns, 2023 (CCPA, Consumer Protection Act 2019)",https://trilegal.com/wp-content/uploads/2023/12/Guidelines-for-Prevention-and-Regulation-of-Dark-Patterns-2023.pdf,Confirmed,"None, but the article misses an opportunity to cite this directly: India's CCPA Guidelines for Prevention and Regulation of Dark Patterns (2023) explicitly name 'false urgency' — including countdown timers that reset on refresh — as one of 13 prohibited dark patterns, and the CCPA has since penalized platforms like Zepto, BookMyShow, IndiGo, and others for this. Naming this regulation would materially strengthen the article's credibility."
How to Tell If a Deal Price Online Is Actually a Discount,(not live) /how-to-tell-if-a-deal-price-online-is-actually-a-discount,IMPROVE,MRP is frequently set high on purpose and rarely reflects what the product sells for even outside sale periods.,OPINION,,,N/A,"General market observation about pricing behavior, not a specific checkable statistic; no correction needed, though a cited example (e.g., a specific product category study) would strengthen it."
How to Tell If a Deal Price Online Is Actually a Discount,(not live) /how-to-tell-if-a-deal-price-online-is-actually-a-discount,IMPROVE,"Some sellers briefly list a product at an inflated price for a short window right before a sale starts, purely so the sale price can be measured against that inflated number — a practice sometimes called price anchoring.",VERIFIABLE,"Price anchoring / reference-price manipulation practice, discussed in consumer-protection and dark-pattern literature",https://www.lexology.com/library/detail.aspx?g=c9963888-f71c-4140-b068-bbbab6f5fe42,Partially Confirmed,"The mechanism described (a brief price spike right before a sale to inflate the 'before' price) is a recognized manipulative pricing tactic discussed under India's dark-pattern and consumer-protection guidance, though it is more commonly termed 'reference pricing' or 'fake discounting' than 'price anchoring' in Indian regulatory literature specifically. No factual correction needed to the mechanism itself; minor terminology note only."
